Point,Corner,i,mc_iteration,Pass/Fail,/OUT,FREQ,Count,/I0/Iin,/I0/Vosc_buff,/I0/fosc,/I0/VDD
1.851e3,C4,789.7e-9,51,,,135.7e6,0,,,,
1.852e3,C4,789.7e-9,52,,,143.8e6,0,,,,
1.853e3,C4,789.7e-9,53,,,127.8e6,0,,,,
1.854e3,C4,789.7e-9,54,,,136.8e6,0,,,,
1.855e3,C4,789.7e-9,55,,,144.9e6,0,,,,
1.856e3,C4,789.7e-9,56,,,143.7e6,0,,,,
1.857e3,C4,789.7e-9,57,,,142.9e6,0,,,,
1.858e3,C4,789.7e-9,58,,,137.1e6,0,,,,
1.859e3,C4,789.7e-9,59,,,143.7e6,0,,,,
1.86e3,C4,789.7e-9,60,,,143.5e6,0,,,,
1.861e3,C4,789.7e-9,61,,,143.9e6,0,,,,
1.862e3,C4,789.7e-9,62,,,143.2e6,0,,,,
1.863e3,C4,789.7e-9,63,,,132.5e6,0,,,,
1.864e3,C4,789.7e-9,64,,,148.2e6,0,,,,
1.865e3,C4,789.7e-9,65,,,142.7e6,0,,,,
1.866e3,C4,789.7e-9,66,,,144.2e6,0,,,,
1.867e3,C4,789.7e-9,67,,,138.3e6,0,,,,
1.868e3,C4,789.7e-9,68,,,146.4e6,0,,,,
1.869e3,C4,789.7e-9,69,,,139.7e6,0,,,,
1.87e3,C4,789.7e-9,70,,,132.4e6,0,,,,
1.871e3,C4,789.7e-9,71,,,142.6e6,0,,,,
1.872e3,C4,789.7e-9,72,,,145.1e6,0,,,,
1.873e3,C4,789.7e-9,73,,,140.5e6,0,,,,
1.874e3,C4,789.7e-9,74,,,137e6,0,,,,
1.875e3,C4,789.7e-9,75,,,142e6,0,,,,
1.876e3,C4,789.7e-9,76,,,147.5e6,0,,,,
1.877e3,C4,789.7e-9,77,,,141.5e6,0,,,,
1.878e3,C4,789.7e-9,78,,,144.2e6,0,,,,
1.879e3,C4,789.7e-9,79,,,137.5e6,0,,,,
1.88e3,C4,789.7e-9,80,,,139.7e6,0,,,,
1.881e3,C4,789.7e-9,81,,,132.1e6,0,,,,
1.882e3,C4,789.7e-9,82,,,138.9e6,0,,,,
1.883e3,C4,789.7e-9,83,,,147.1e6,0,,,,
1.884e3,C4,789.7e-9,84,,,140.3e6,0,,,,
1.885e3,C4,789.7e-9,85,,,143.6e6,0,,,,
1.886e3,C4,789.7e-9,86,,,142.1e6,0,,,,
1.887e3,C4,789.7e-9,87,,,137.1e6,0,,,,
1.888e3,C4,789.7e-9,88,,,139.1e6,0,,,,
1.889e3,C4,789.7e-9,89,,,142.8e6,0,,,,
1.89e3,C4,789.7e-9,90,,,142.1e6,0,,,,
1.891e3,C4,789.7e-9,91,,,136.4e6,0,,,,
1.892e3,C4,789.7e-9,92,,,140.4e6,0,,,,
1.893e3,C4,789.7e-9,93,,,147.7e6,0,,,,
1.894e3,C4,789.7e-9,94,,,137.9e6,0,,,,
1.895e3,C4,789.7e-9,95,,,139.6e6,0,,,,
1.896e3,C4,789.7e-9,96,,,139e6,0,,,,
1.897e3,C4,789.7e-9,97,,,140.8e6,0,,,,
1.898e3,C4,789.7e-9,98,,,143.6e6,0,,,,
1.899e3,C4,789.7e-9,99,,,126.5e6,0,,,,
1.9e3,C4,789.7e-9,100,,,141.6e6,0,,,,
1.901e3,C4,789.7e-9,101,,,135.7e6,0,,,,
1.902e3,C4,789.7e-9,102,,,141.9e6,0,,,,
1.903e3,C4,789.7e-9,103,,,146.2e6,0,,,,
1.904e3,C4,789.7e-9,104,,,141e6,0,,,,
1.905e3,C4,789.7e-9,105,,,135.2e6,0,,,,
1.906e3,C4,789.7e-9,106,,,141.8e6,0,,,,
1.907e3,C4,789.7e-9,107,,,146.4e6,0,,,,
1.908e3,C4,789.7e-9,108,,,137.8e6,0,,,,
1.909e3,C4,789.7e-9,109,,,141.1e6,0,,,,
1.91e3,C4,789.7e-9,110,,,145.7e6,0,,,,
1.911e3,C4,789.7e-9,111,,,145.6e6,0,,,,
1.912e3,C4,789.7e-9,112,,,145.7e6,0,,,,
1.913e3,C4,789.7e-9,113,,,137e6,0,,,,
1.914e3,C4,789.7e-9,114,,,146.2e6,0,,,,
1.915e3,C4,789.7e-9,115,,,143e6,0,,,,
1.916e3,C4,789.7e-9,116,,,134.6e6,0,,,,
1.917e3,C4,789.7e-9,117,,,141e6,0,,,,
1.918e3,C4,789.7e-9,118,,,146.2e6,0,,,,
1.919e3,C4,789.7e-9,119,,,135.6e6,0,,,,
1.92e3,C4,789.7e-9,120,,,131.1e6,0,,,,
1.921e3,C4,789.7e-9,121,,,143.6e6,0,,,,
1.922e3,C4,789.7e-9,122,,,145.6e6,0,,,,
1.923e3,C4,789.7e-9,123,,,141.6e6,0,,,,
1.924e3,C4,789.7e-9,124,,,145.9e6,0,,,,
1.925e3,C4,789.7e-9,125,,,134.5e6,0,,,,
1.926e3,C4,789.7e-9,126,,,145.1e6,0,,,,
1.927e3,C4,789.7e-9,127,,,141.7e6,0,,,,
1.928e3,C4,789.7e-9,128,,,145.1e6,0,,,,
1.929e3,C4,789.7e-9,129,,,136e6,0,,,,
1.93e3,C4,789.7e-9,130,,,130.8e6,0,,,,
1.931e3,C4,789.7e-9,131,,,144.2e6,0,,,,
1.932e3,C4,789.7e-9,132,,,144.4e6,0,,,,
1.933e3,C4,789.7e-9,133,,,142.8e6,0,,,,
1.934e3,C4,789.7e-9,134,,,142.2e6,0,,,,
1.935e3,C4,789.7e-9,135,,,135.2e6,0,,,,
1.936e3,C4,789.7e-9,136,,,145e6,0,,,,
1.937e3,C4,789.7e-9,137,,,143.3e6,0,,,,
1.938e3,C4,789.7e-9,138,,,142.4e6,0,,,,
1.939e3,C4,789.7e-9,139,,,137.1e6,0,,,,
1.94e3,C4,789.7e-9,140,,,147.1e6,0,,,,
1.941e3,C4,789.7e-9,141,,,143.9e6,0,,,,
1.942e3,C4,789.7e-9,142,,,132.9e6,0,,,,
1.943e3,C4,789.7e-9,143,,,144.3e6,0,,,,
1.944e3,C4,789.7e-9,144,,,140e6,0,,,,
1.945e3,C4,789.7e-9,145,,,145.1e6,0,,,,
1.946e3,C4,789.7e-9,146,,,141.9e6,0,,,,
1.947e3,C4,789.7e-9,147,,,135.1e6,0,,,,
1.948e3,C4,789.7e-9,148,,,142.9e6,0,,,,
1.949e3,C4,789.7e-9,149,,,145.6e6,0,,,,
1.95e3,C4,789.7e-9,150,,,138.7e6,0,,,,
1.951e3,C4,789.7e-9,151,,,143.2e6,0,,,,
1.952e3,C4,789.7e-9,152,,,145.3e6,0,,,,
1.953e3,C4,789.7e-9,153,,,128.1e6,0,,,,
1.954e3,C4,789.7e-9,154,,,139.7e6,0,,,,
1.955e3,C4,789.7e-9,155,,,143.5e6,0,,,,
1.956e3,C4,789.7e-9,156,,,141.2e6,0,,,,
1.957e3,C4,789.7e-9,157,,,146e6,0,,,,
1.958e3,C4,789.7e-9,158,,,143.8e6,0,,,,
1.959e3,C4,789.7e-9,159,,,136.5e6,0,,,,
1.96e3,C4,789.7e-9,160,,,141.2e6,0,,,,
1.961e3,C4,789.7e-9,161,,,136e6,0,,,,
1.962e3,C4,789.7e-9,162,,,140.3e6,0,,,,
1.963e3,C4,789.7e-9,163,,,142.7e6,0,,,,
1.964e3,C4,789.7e-9,164,,,138.1e6,0,,,,
1.965e3,C4,789.7e-9,165,,,144.9e6,0,,,,
1.966e3,C4,789.7e-9,166,,,140.7e6,0,,,,
1.967e3,C4,789.7e-9,167,,,149.8e6,0,,,,
1.968e3,C4,789.7e-9,168,,,139.7e6,0,,,,
1.969e3,C4,789.7e-9,169,,,139.8e6,0,,,,
1.97e3,C4,789.7e-9,170,,,140.9e6,0,,,,
1.971e3,C4,789.7e-9,171,,,133.7e6,0,,,,
1.972e3,C4,789.7e-9,172,,,142.8e6,0,,,,
1.973e3,C4,789.7e-9,173,,,139.1e6,0,,,,
1.974e3,C4,789.7e-9,174,,,141.2e6,0,,,,
1.975e3,C4,789.7e-9,175,,,143.7e6,0,,,,
1.976e3,C4,789.7e-9,176,,,131e6,0,,,,
1.977e3,C4,789.7e-9,177,,,142.3e6,0,,,,
1.978e3,C4,789.7e-9,178,,,146.2e6,0,,,,
1.979e3,C4,789.7e-9,179,,,138.4e6,0,,,,
1.98e3,C4,789.7e-9,180,,,145.8e6,0,,,,
1.981e3,C4,789.7e-9,181,,,136.7e6,0,,,,
1.982e3,C4,789.7e-9,182,,,146e6,0,,,,
1.983e3,C4,789.7e-9,183,,,140.7e6,0,,,,
1.984e3,C4,789.7e-9,184,,,146.1e6,0,,,,
1.985e3,C4,789.7e-9,185,,,138.2e6,0,,,,
1.986e3,C4,789.7e-9,186,,,145.9e6,0,,,,
1.987e3,C4,789.7e-9,187,,,140.5e6,0,,,,
1.988e3,C4,789.7e-9,188,,,138.9e6,0,,,,
1.989e3,C4,789.7e-9,189,,,142.6e6,0,,,,
1.99e3,C4,789.7e-9,190,,,147.3e6,0,,,,
1.991e3,C4,789.7e-9,191,,,137.6e6,0,,,,
1.992e3,C4,789.7e-9,192,,,133.1e6,0,,,,
1.993e3,C4,789.7e-9,193,,,144.1e6,0,,,,
1.994e3,C4,789.7e-9,194,,,141.9e6,0,,,,
1.995e3,C4,789.7e-9,195,,,147.5e6,0,,,,
1.996e3,C4,789.7e-9,196,,,142.7e6,0,,,,
1.997e3,C4,789.7e-9,197,,,132.1e6,0,,,,
1.998e3,C4,789.7e-9,198,,,144e6,0,,,,
1.999e3,C4,789.7e-9,199,,,144.3e6,0,,,,
2e3,C4,789.7e-9,200,,,143.6e6,0,,,,
2.001e3,C4,875.2e-9,1,,,152.2e6,0,,,,
2.002e3,C4,875.2e-9,2,,,152.7e6,0,,,,
2.003e3,C4,875.2e-9,3,,,162.6e6,0,,,,
2.004e3,C4,875.2e-9,4,,,150.9e6,0,,,,
2.005e3,C4,875.2e-9,5,,,160.4e6,0,,,,
2.006e3,C4,875.2e-9,6,,,153.8e6,0,,,,
2.007e3,C4,875.2e-9,7,,,140e6,0,,,,
2.008e3,C4,875.2e-9,8,,,149.4e6,0,,,,
2.009e3,C4,875.2e-9,9,,,158.6e6,0,,,,
2.01e3,C4,875.2e-9,10,,,156.4e6,0,,,,
2.011e3,C4,875.2e-9,11,,,158.8e6,0,,,,
2.012e3,C4,875.2e-9,12,,,154e6,0,,,,
2.013e3,C4,875.2e-9,13,,,151.3e6,0,,,,
2.014e3,C4,875.2e-9,14,,,150.8e6,0,,,,
2.015e3,C4,875.2e-9,15,,,162.3e6,0,,,,
2.016e3,C4,875.2e-9,16,,,150e6,0,,,,
2.017e3,C4,875.2e-9,17,,,157.3e6,0,,,,
2.018e3,C4,875.2e-9,18,,,154.7e6,0,,,,
2.019e3,C4,875.2e-9,19,,,154e6,0,,,,
2.02e3,C4,875.2e-9,20,,,156e6,0,,,,
2.021e3,C4,875.2e-9,21,,,150.4e6,0,,,,
2.022e3,C4,875.2e-9,22,,,159.5e6,0,,,,
2.023e3,C4,875.2e-9,23,,,155.3e6,0,,,,
2.024e3,C4,875.2e-9,24,,,162.7e6,0,,,,
2.025e3,C4,875.2e-9,25,,,148.8e6,0,,,,
2.026e3,C4,875.2e-9,26,,,160.9e6,0,,,,
2.027e3,C4,875.2e-9,27,,,152.7e6,0,,,,
2.028e3,C4,875.2e-9,28,,,145.8e6,0,,,,
2.029e3,C4,875.2e-9,29,,,155.7e6,0,,,,
2.03e3,C4,875.2e-9,30,,,154.5e6,0,,,,
2.031e3,C4,875.2e-9,31,,,153.2e6,0,,,,
2.032e3,C4,875.2e-9,32,,,158.4e6,0,,,,
2.033e3,C4,875.2e-9,33,,,156.7e6,0,,,,
2.034e3,C4,875.2e-9,34,,,150e6,0,,,,
2.035e3,C4,875.2e-9,35,,,153.8e6,0,,,,
2.036e3,C4,875.2e-9,36,,,164.2e6,0,,,,
2.037e3,C4,875.2e-9,37,,,150.9e6,0,,,,
2.038e3,C4,875.2e-9,38,,,157.2e6,0,,,,
2.039e3,C4,875.2e-9,39,,,150.9e6,0,,,,
2.04e3,C4,875.2e-9,40,,,161.5e6,0,,,,
2.041e3,C4,875.2e-9,41,,,156.1e6,0,,,,
2.042e3,C4,875.2e-9,42,,,156.2e6,0,,,,
2.043e3,C4,875.2e-9,43,,,149.5e6,0,,,,
2.044e3,C4,875.2e-9,44,,,157e6,0,,,,
2.045e3,C4,875.2e-9,45,,,154.6e6,0,,,,
2.046e3,C4,875.2e-9,46,,,144.6e6,0,,,,
2.047e3,C4,875.2e-9,47,,,153.2e6,0,,,,
2.048e3,C4,875.2e-9,48,,,156.4e6,0,,,,
2.049e3,C4,875.2e-9,49,,,158.8e6,0,,,,
2.05e3,C4,875.2e-9,50,,,156.5e6,0,,,,
2.051e3,C4,875.2e-9,51,,,147.7e6,0,,,,
2.052e3,C4,875.2e-9,52,,,157.4e6,0,,,,
2.053e3,C4,875.2e-9,53,,,139.2e6,0,,,,
2.054e3,C4,875.2e-9,54,,,149e6,0,,,,
2.055e3,C4,875.2e-9,55,,,159.1e6,0,,,,
2.056e3,C4,875.2e-9,56,,,157e6,0,,,,
2.057e3,C4,875.2e-9,57,,,157.7e6,0,,,,
2.058e3,C4,875.2e-9,58,,,149.3e6,0,,,,
2.059e3,C4,875.2e-9,59,,,157.5e6,0,,,,
2.06e3,C4,875.2e-9,60,,,156.6e6,0,,,,
2.061e3,C4,875.2e-9,61,,,158.1e6,0,,,,
2.062e3,C4,875.2e-9,62,,,156.7e6,0,,,,
2.063e3,C4,875.2e-9,63,,,144.8e6,0,,,,
2.064e3,C4,875.2e-9,64,,,163e6,0,,,,
2.065e3,C4,875.2e-9,65,,,156.1e6,0,,,,
2.066e3,C4,875.2e-9,66,,,158.5e6,0,,,,
2.067e3,C4,875.2e-9,67,,,150.7e6,0,,,,
2.068e3,C4,875.2e-9,68,,,161.2e6,0,,,,
2.069e3,C4,875.2e-9,69,,,152.3e6,0,,,,
2.07e3,C4,875.2e-9,70,,,144.5e6,0,,,,
2.071e3,C4,875.2e-9,71,,,156e6,0,,,,
2.072e3,C4,875.2e-9,72,,,159.4e6,0,,,,
2.073e3,C4,875.2e-9,73,,,153.2e6,0,,,,
2.074e3,C4,875.2e-9,74,,,149.3e6,0,,,,
2.075e3,C4,875.2e-9,75,,,155.2e6,0,,,,
2.076e3,C4,875.2e-9,76,,,161.3e6,0,,,,
2.077e3,C4,875.2e-9,77,,,154.6e6,0,,,,
2.078e3,C4,875.2e-9,78,,,158.3e6,0,,,,
2.079e3,C4,875.2e-9,79,,,149.8e6,0,,,,
2.08e3,C4,875.2e-9,80,,,152.8e6,0,,,,
2.081e3,C4,875.2e-9,81,,,143.7e6,0,,,,
2.082e3,C4,875.2e-9,82,,,151.3e6,0,,,,
2.083e3,C4,875.2e-9,83,,,161.5e6,0,,,,
2.084e3,C4,875.2e-9,84,,,153.6e6,0,,,,
2.085e3,C4,875.2e-9,85,,,157.6e6,0,,,,
2.086e3,C4,875.2e-9,86,,,155.6e6,0,,,,
2.087e3,C4,875.2e-9,87,,,149.3e6,0,,,,
2.088e3,C4,875.2e-9,88,,,152.3e6,0,,,,
2.089e3,C4,875.2e-9,89,,,156.6e6,0,,,,
2.09e3,C4,875.2e-9,90,,,155.7e6,0,,,,
2.091e3,C4,875.2e-9,91,,,148.5e6,0,,,,
2.092e3,C4,875.2e-9,92,,,153.7e6,0,,,,
2.093e3,C4,875.2e-9,93,,,162.8e6,0,,,,
2.094e3,C4,875.2e-9,94,,,150.1e6,0,,,,
2.095e3,C4,875.2e-9,95,,,152.8e6,0,,,,
2.096e3,C4,875.2e-9,96,,,151.6e6,0,,,,
2.097e3,C4,875.2e-9,97,,,154.8e6,0,,,,
2.098e3,C4,875.2e-9,98,,,156.8e6,0,,,,
2.099e3,C4,875.2e-9,99,,,137.6e6,0,,,,
2.1e3,C4,875.2e-9,100,,,154.8e6,0,,,,
2.101e3,C4,875.2e-9,101,,,148e6,0,,,,
2.102e3,C4,875.2e-9,102,,,155.1e6,0,,,,
2.103e3,C4,875.2e-9,103,,,160.1e6,0,,,,
2.104e3,C4,875.2e-9,104,,,154e6,0,,,,
2.105e3,C4,875.2e-9,105,,,147.4e6,0,,,,
2.106e3,C4,875.2e-9,106,,,154.9e6,0,,,,
2.107e3,C4,875.2e-9,107,,,160e6,0,,,,
2.108e3,C4,875.2e-9,108,,,150.1e6,0,,,,
2.109e3,C4,875.2e-9,109,,,154.9e6,0,,,,
2.11e3,C4,875.2e-9,110,,,159.1e6,0,,,,
2.111e3,C4,875.2e-9,111,,,160.5e6,0,,,,
2.112e3,C4,875.2e-9,112,,,159.4e6,0,,,,
2.113e3,C4,875.2e-9,113,,,149.5e6,0,,,,
2.114e3,C4,875.2e-9,114,,,161.1e6,0,,,,
2.115e3,C4,875.2e-9,115,,,156.7e6,0,,,,
2.116e3,C4,875.2e-9,116,,,146.6e6,0,,,,
2.117e3,C4,875.2e-9,117,,,155e6,0,,,,
2.118e3,C4,875.2e-9,118,,,160.3e6,0,,,,
2.119e3,C4,875.2e-9,119,,,148e6,0,,,,
2.12e3,C4,875.2e-9,120,,,142.7e6,0,,,,
2.121e3,C4,875.2e-9,121,,,156.6e6,0,,,,
2.122e3,C4,875.2e-9,122,,,159.6e6,0,,,,
2.123e3,C4,875.2e-9,123,,,154.8e6,0,,,,
2.124e3,C4,875.2e-9,124,,,159.6e6,0,,,,
2.125e3,C4,875.2e-9,125,,,146.6e6,0,,,,
2.126e3,C4,875.2e-9,126,,,159.4e6,0,,,,
2.127e3,C4,875.2e-9,127,,,155.2e6,0,,,,
2.128e3,C4,875.2e-9,128,,,158.7e6,0,,,,
2.129e3,C4,875.2e-9,129,,,148.4e6,0,,,,
2.13e3,C4,875.2e-9,130,,,142.4e6,0,,,,
2.131e3,C4,875.2e-9,131,,,157.7e6,0,,,,
2.132e3,C4,875.2e-9,132,,,159e6,0,,,,
2.133e3,C4,875.2e-9,133,,,155.9e6,0,,,,
2.134e3,C4,875.2e-9,134,,,156.4e6,0,,,,
2.135e3,C4,875.2e-9,135,,,147.3e6,0,,,,
2.136e3,C4,875.2e-9,136,,,160.1e6,0,,,,
2.137e3,C4,875.2e-9,137,,,156.5e6,0,,,,
2.138e3,C4,875.2e-9,138,,,156.5e6,0,,,,
2.139e3,C4,875.2e-9,139,,,149.5e6,0,,,,
2.14e3,C4,875.2e-9,140,,,161e6,0,,,,
2.141e3,C4,875.2e-9,141,,,157.3e6,0,,,,
2.142e3,C4,875.2e-9,142,,,144.9e6,0,,,,
2.143e3,C4,875.2e-9,143,,,157.8e6,0,,,,
2.144e3,C4,875.2e-9,144,,,153e6,0,,,,
2.145e3,C4,875.2e-9,145,,,159.1e6,0,,,,
2.146e3,C4,875.2e-9,146,,,154.6e6,0,,,,
2.147e3,C4,875.2e-9,147,,,147.2e6,0,,,,
2.148e3,C4,875.2e-9,148,,,156.6e6,0,,,,
2.149e3,C4,875.2e-9,149,,,160.1e6,0,,,,
2.15e3,C4,875.2e-9,150,,,151.3e6,0,,,,
2.151e3,C4,875.2e-9,151,,,156.5e6,0,,,,
2.152e3,C4,875.2e-9,152,,,159.7e6,0,,,,
2.153e3,C4,875.2e-9,153,,,139.4e6,0,,,,
2.154e3,C4,875.2e-9,154,,,152.5e6,0,,,,
2.155e3,C4,875.2e-9,155,,,157e6,0,,,,
2.156e3,C4,875.2e-9,156,,,154.5e6,0,,,,
2.157e3,C4,875.2e-9,157,,,160.2e6,0,,,,
2.158e3,C4,875.2e-9,158,,,157.1e6,0,,,,
2.159e3,C4,875.2e-9,159,,,148.8e6,0,,,,
2.16e3,C4,875.2e-9,160,,,154.3e6,0,,,,
2.161e3,C4,875.2e-9,161,,,148.3e6,0,,,,
2.162e3,C4,875.2e-9,162,,,153e6,0,,,,
2.163e3,C4,875.2e-9,163,,,156.6e6,0,,,,
2.164e3,C4,875.2e-9,164,,,150.6e6,0,,,,
2.165e3,C4,875.2e-9,165,,,159.2e6,0,,,,
2.166e3,C4,875.2e-9,166,,,153.7e6,0,,,,
2.167e3,C4,875.2e-9,167,,,164.6e6,0,,,,
2.168e3,C4,875.2e-9,168,,,152.3e6,0,,,,
2.169e3,C4,875.2e-9,169,,,153.2e6,0,,,,
2.17e3,C4,875.2e-9,170,,,154e6,0,,,,
2.171e3,C4,875.2e-9,171,,,145.8e6,0,,,,
2.172e3,C4,875.2e-9,172,,,156.3e6,0,,,,
2.173e3,C4,875.2e-9,173,,,151.9e6,0,,,,
2.174e3,C4,875.2e-9,174,,,154e6,0,,,,
2.175e3,C4,875.2e-9,175,,,158e6,0,,,,
2.176e3,C4,875.2e-9,176,,,142.5e6,0,,,,
2.177e3,C4,875.2e-9,177,,,155.8e6,0,,,,
2.178e3,C4,875.2e-9,178,,,160.4e6,0,,,,
2.179e3,C4,875.2e-9,179,,,151.3e6,0,,,,
2.18e3,C4,875.2e-9,180,,,159.9e6,0,,,,
2.181e3,C4,875.2e-9,181,,,148.7e6,0,,,,
2.182e3,C4,875.2e-9,182,,,160.3e6,0,,,,
2.183e3,C4,875.2e-9,183,,,153.9e6,0,,,,
2.184e3,C4,875.2e-9,184,,,160.5e6,0,,,,
2.185e3,C4,875.2e-9,185,,,150.5e6,0,,,,
2.186e3,C4,875.2e-9,186,,,161e6,0,,,,
2.187e3,C4,875.2e-9,187,,,153.7e6,0,,,,
2.188e3,C4,875.2e-9,188,,,151.2e6,0,,,,
2.189e3,C4,875.2e-9,189,,,156.2e6,0,,,,
2.19e3,C4,875.2e-9,190,,,162e6,0,,,,
2.191e3,C4,875.2e-9,191,,,150.6e6,0,,,,
2.192e3,C4,875.2e-9,192,,,145.2e6,0,,,,
2.193e3,C4,875.2e-9,193,,,157.8e6,0,,,,
2.194e3,C4,875.2e-9,194,,,155.2e6,0,,,,
2.195e3,C4,875.2e-9,195,,,162e6,0,,,,
2.196e3,C4,875.2e-9,196,,,156.3e6,0,,,,
2.197e3,C4,875.2e-9,197,,,143.7e6,0,,,,
2.198e3,C4,875.2e-9,198,,,156.9e6,0,,,,
2.199e3,C4,875.2e-9,199,,,158.3e6,0,,,,
2.2e3,C4,875.2e-9,200,,,157.6e6,0,,,,
2.201e3,C4,960.7e-9,1,,,164.4e6,0,,,,
2.202e3,C4,960.7e-9,2,,,165.3e6,0,,,,
2.203e3,C4,960.7e-9,3,,,176.6e6,0,,,,
2.204e3,C4,960.7e-9,4,,,163.3e6,0,,,,
2.205e3,C4,960.7e-9,5,,,174.1e6,0,,,,
2.206e3,C4,960.7e-9,6,,,167.2e6,0,,,,
2.207e3,C4,960.7e-9,7,,,151.1e6,0,,,,
2.208e3,C4,960.7e-9,8,,,161.5e6,0,,,,
2.209e3,C4,960.7e-9,9,,,172e6,0,,,,
2.21e3,C4,960.7e-9,10,,,169e6,0,,,,
2.211e3,C4,960.7e-9,11,,,173.1e6,0,,,,
2.212e3,C4,960.7e-9,12,,,167.3e6,0,,,,
2.213e3,C4,960.7e-9,13,,,163.4e6,0,,,,
2.214e3,C4,960.7e-9,14,,,163.3e6,0,,,,
2.215e3,C4,960.7e-9,15,,,176.3e6,0,,,,
2.216e3,C4,960.7e-9,16,,,162.1e6,0,,,,
2.217e3,C4,960.7e-9,17,,,170.4e6,0,,,,
2.218e3,C4,960.7e-9,18,,,168.5e6,0,,,,
2.219e3,C4,960.7e-9,19,,,166.7e6,0,,,,
2.22e3,C4,960.7e-9,20,,,168.8e6,0,,,,
2.221e3,C4,960.7e-9,21,,,162.6e6,0,,,,
2.222e3,C4,960.7e-9,22,,,175e6,0,,,,
2.223e3,C4,960.7e-9,23,,,168.2e6,0,,,,
2.224e3,C4,960.7e-9,24,,,176.1e6,0,,,,
2.225e3,C4,960.7e-9,25,,,160.8e6,0,,,,
2.226e3,C4,960.7e-9,26,,,175.7e6,0,,,,
2.227e3,C4,960.7e-9,27,,,165.2e6,0,,,,
2.228e3,C4,960.7e-9,28,,,157.4e6,0,,,,
2.229e3,C4,960.7e-9,29,,,168.5e6,0,,,,
2.23e3,C4,960.7e-9,30,,,168e6,0,,,,
2.231e3,C4,960.7e-9,31,,,165.7e6,0,,,,
2.232e3,C4,960.7e-9,32,,,172.2e6,0,,,,
2.233e3,C4,960.7e-9,33,,,169.3e6,0,,,,
2.234e3,C4,960.7e-9,34,,,161.9e6,0,,,,
2.235e3,C4,960.7e-9,35,,,166.7e6,0,,,,
2.236e3,C4,960.7e-9,36,,,179.1e6,0,,,,
2.237e3,C4,960.7e-9,37,,,163.4e6,0,,,,
2.238e3,C4,960.7e-9,38,,,170.5e6,0,,,,
2.239e3,C4,960.7e-9,39,,,163.3e6,0,,,,
2.24e3,C4,960.7e-9,40,,,175.6e6,0,,,,
2.241e3,C4,960.7e-9,41,,,169.2e6,0,,,,
2.242e3,C4,960.7e-9,42,,,169.4e6,0,,,,
2.243e3,C4,960.7e-9,43,,,161.8e6,0,,,,
2.244e3,C4,960.7e-9,44,,,170.5e6,0,,,,
2.245e3,C4,960.7e-9,45,,,167e6,0,,,,
2.246e3,C4,960.7e-9,46,,,156.1e6,0,,,,
2.247e3,C4,960.7e-9,47,,,166.2e6,0,,,,
2.248e3,C4,960.7e-9,48,,,169.2e6,0,,,,
2.249e3,C4,960.7e-9,49,,,173e6,0,,,,
2.25e3,C4,960.7e-9,50,,,169.8e6,0,,,,
2.251e3,C4,960.7e-9,51,,,159.4e6,0,,,,
2.252e3,C4,960.7e-9,52,,,170.5e6,0,,,,
2.253e3,C4,960.7e-9,53,,,150.3e6,0,,,,
2.254e3,C4,960.7e-9,54,,,161e6,0,,,,
2.255e3,C4,960.7e-9,55,,,173e6,0,,,,
2.256e3,C4,960.7e-9,56,,,170e6,0,,,,
2.257e3,C4,960.7e-9,57,,,172.1e6,0,,,,
2.258e3,C4,960.7e-9,58,,,161.2e6,0,,,,
2.259e3,C4,960.7e-9,59,,,171e6,0,,,,
2.26e3,C4,960.7e-9,60,,,169.4e6,0,,,,
2.261e3,C4,960.7e-9,61,,,172e6,0,,,,
2.262e3,C4,960.7e-9,62,,,169.9e6,0,,,,
2.263e3,C4,960.7e-9,63,,,156.6e6,0,,,,
2.264e3,C4,960.7e-9,64,,,177.6e6,0,,,,
2.265e3,C4,960.7e-9,65,,,169.1e6,0,,,,
2.266e3,C4,960.7e-9,66,,,172.4e6,0,,,,
2.267e3,C4,960.7e-9,67,,,162.9e6,0,,,,
2.268e3,C4,960.7e-9,68,,,175.7e6,0,,,,
2.269e3,C4,960.7e-9,69,,,164.6e6,0,,,,
2.27e3,C4,960.7e-9,70,,,156.2e6,0,,,,
2.271e3,C4,960.7e-9,71,,,169.1e6,0,,,,
2.272e3,C4,960.7e-9,72,,,173.3e6,0,,,,
2.273e3,C4,960.7e-9,73,,,165.5e6,0,,,,
2.274e3,C4,960.7e-9,74,,,161.4e6,0,,,,
2.275e3,C4,960.7e-9,75,,,168.1e6,0,,,,
2.276e3,C4,960.7e-9,76,,,174.8e6,0,,,,
2.277e3,C4,960.7e-9,77,,,167.4e6,0,,,,
2.278e3,C4,960.7e-9,78,,,172e6,0,,,,
2.279e3,C4,960.7e-9,79,,,161.7e6,0,,,,
2.28e3,C4,960.7e-9,80,,,165.7e6,0,,,,
2.281e3,C4,960.7e-9,81,,,155e6,0,,,,
2.282e3,C4,960.7e-9,82,,,163.3e6,0,,,,
2.283e3,C4,960.7e-9,83,,,175.7e6,0,,,,
2.284e3,C4,960.7e-9,84,,,166.5e6,0,,,,
2.285e3,C4,960.7e-9,85,,,171.2e6,0,,,,
2.286e3,C4,960.7e-9,86,,,168.7e6,0,,,,
2.287e3,C4,960.7e-9,87,,,161.1e6,0,,,,
2.288e3,C4,960.7e-9,88,,,165.1e6,0,,,,
