Point,Corner,Vin,mc_iteration,temperature,Pass/Fail,/Inv_Out,Delay
1.18e3,C0,650e-3,80,-40,,,2.52e-9
1.18e3,C1,650e-3,80,150,,,2.65e-9
1.181e3,C0,650e-3,81,-40,,,2.606e-9
1.181e3,C1,650e-3,81,150,,,2.702e-9
1.182e3,C0,650e-3,82,-40,,,2.63e-9
1.182e3,C1,650e-3,82,150,,,2.74e-9
1.183e3,C0,650e-3,83,-40,,,2.541e-9
1.183e3,C1,650e-3,83,150,,,2.67e-9
1.184e3,C0,650e-3,84,-40,,,2.503e-9
1.184e3,C1,650e-3,84,150,,,2.631e-9
1.185e3,C0,650e-3,85,-40,,,2.543e-9
1.185e3,C1,650e-3,85,150,,,2.678e-9
1.186e3,C0,650e-3,86,-40,,,2.534e-9
1.186e3,C1,650e-3,86,150,,,2.662e-9
1.187e3,C0,650e-3,87,-40,,,2.614e-9
1.187e3,C1,650e-3,87,150,,,2.721e-9
1.188e3,C0,650e-3,88,-40,,,2.482e-9
1.188e3,C1,650e-3,88,150,,,2.613e-9
1.189e3,C0,650e-3,89,-40,,,2.543e-9
1.189e3,C1,650e-3,89,150,,,2.677e-9
1.19e3,C0,650e-3,90,-40,,,2.527e-9
1.19e3,C1,650e-3,90,150,,,2.653e-9
1.191e3,C0,650e-3,91,-40,,,2.608e-9
1.191e3,C1,650e-3,91,150,,,2.71e-9
1.192e3,C0,650e-3,92,-40,,,2.511e-9
1.192e3,C1,650e-3,92,150,,,2.637e-9
1.193e3,C0,650e-3,93,-40,,,2.555e-9
1.193e3,C1,650e-3,93,150,,,2.688e-9
1.194e3,C0,650e-3,94,-40,,,2.614e-9
1.194e3,C1,650e-3,94,150,,,2.723e-9
1.195e3,C0,650e-3,95,-40,,,2.518e-9
1.195e3,C1,650e-3,95,150,,,2.652e-9
1.196e3,C0,650e-3,96,-40,,,2.568e-9
1.196e3,C1,650e-3,96,150,,,2.684e-9
1.197e3,C0,650e-3,97,-40,,,2.485e-9
1.197e3,C1,650e-3,97,150,,,2.62e-9
1.198e3,C0,650e-3,98,-40,,,2.592e-9
1.198e3,C1,650e-3,98,150,,,2.708e-9
1.199e3,C0,650e-3,99,-40,,,2.564e-9
1.199e3,C1,650e-3,99,150,,,2.67e-9
1.2e3,C0,650e-3,100,-40,,,2.553e-9
1.2e3,C1,650e-3,100,150,,,2.678e-9
1.201e3,C0,700e-3,1,-40,,,4.172e-9
1.201e3,C1,700e-3,1,150,,,4.283e-9
1.202e3,C0,700e-3,2,-40,,,4.129e-9
1.202e3,C1,700e-3,2,150,,,4.248e-9
1.203e3,C0,700e-3,3,-40,,,4.183e-9
1.203e3,C1,700e-3,3,150,,,4.309e-9
1.204e3,C0,700e-3,4,-40,,,4.123e-9
1.204e3,C1,700e-3,4,150,,,4.241e-9
1.205e3,C0,700e-3,5,-40,,,4.169e-9
1.205e3,C1,700e-3,5,150,,,4.292e-9
1.206e3,C0,700e-3,6,-40,,,4.068e-9
1.206e3,C1,700e-3,6,150,,,4.201e-9
1.207e3,C0,700e-3,7,-40,,,4.15e-9
1.207e3,C1,700e-3,7,150,,,4.264e-9
1.208e3,C0,700e-3,8,-40,,,4.119e-9
1.208e3,C1,700e-3,8,150,,,4.238e-9
1.209e3,C0,700e-3,9,-40,,,4.17e-9
1.209e3,C1,700e-3,9,150,,,4.297e-9
1.21e3,C0,700e-3,10,-40,,,4.212e-9
1.21e3,C1,700e-3,10,150,,,4.321e-9
1.211e3,C0,700e-3,11,-40,,,4.127e-9
1.211e3,C1,700e-3,11,150,,,4.263e-9
1.212e3,C0,700e-3,12,-40,,,4.098e-9
1.212e3,C1,700e-3,12,150,,,4.228e-9
1.213e3,C0,700e-3,13,-40,,,4.17e-9
1.213e3,C1,700e-3,13,150,,,4.279e-9
1.214e3,C0,700e-3,14,-40,,,4.128e-9
1.214e3,C1,700e-3,14,150,,,4.249e-9
1.215e3,C0,700e-3,15,-40,,,4.172e-9
1.215e3,C1,700e-3,15,150,,,4.295e-9
1.216e3,C0,700e-3,16,-40,,,4.139e-9
1.216e3,C1,700e-3,16,150,,,4.253e-9
1.217e3,C0,700e-3,17,-40,,,4.171e-9
1.217e3,C1,700e-3,17,150,,,4.291e-9
1.218e3,C0,700e-3,18,-40,,,4.083e-9
1.218e3,C1,700e-3,18,150,,,4.219e-9
1.219e3,C0,700e-3,19,-40,,,4.154e-9
1.219e3,C1,700e-3,19,150,,,4.274e-9
1.22e3,C0,700e-3,20,-40,,,4.169e-9
1.22e3,C1,700e-3,20,150,,,4.296e-9
1.221e3,C0,700e-3,21,-40,,,4.145e-9
1.221e3,C1,700e-3,21,150,,,4.262e-9
1.222e3,C0,700e-3,22,-40,,,4.107e-9
1.222e3,C1,700e-3,22,150,,,4.256e-9
1.223e3,C0,700e-3,23,-40,,,4.156e-9
1.223e3,C1,700e-3,23,150,,,4.276e-9
1.224e3,C0,700e-3,24,-40,,,4.23e-9
1.224e3,C1,700e-3,24,150,,,4.338e-9
1.225e3,C0,700e-3,25,-40,,,4.153e-9
1.225e3,C1,700e-3,25,150,,,4.268e-9
1.226e3,C0,700e-3,26,-40,,,4.108e-9
1.226e3,C1,700e-3,26,150,,,4.247e-9
1.227e3,C0,700e-3,27,-40,,,4.163e-9
1.227e3,C1,700e-3,27,150,,,4.286e-9
1.228e3,C0,700e-3,28,-40,,,4.155e-9
1.228e3,C1,700e-3,28,150,,,4.269e-9
1.229e3,C0,700e-3,29,-40,,,4.181e-9
1.229e3,C1,700e-3,29,150,,,4.3e-9
1.23e3,C0,700e-3,30,-40,,,4.092e-9
1.23e3,C1,700e-3,30,150,,,4.226e-9
1.231e3,C0,700e-3,31,-40,,,4.161e-9
1.231e3,C1,700e-3,31,150,,,4.278e-9
1.232e3,C0,700e-3,32,-40,,,4.138e-9
1.232e3,C1,700e-3,32,150,,,4.267e-9
1.233e3,C0,700e-3,33,-40,,,4.228e-9
1.233e3,C1,700e-3,33,150,,,4.331e-9
1.234e3,C0,700e-3,34,-40,,,4.179e-9
1.234e3,C1,700e-3,34,150,,,4.284e-9
1.235e3,C0,700e-3,35,-40,,,4.111e-9
1.235e3,C1,700e-3,35,150,,,4.238e-9
1.236e3,C0,700e-3,36,-40,,,4.166e-9
1.236e3,C1,700e-3,36,150,,,4.297e-9
1.237e3,C0,700e-3,37,-40,,,4.117e-9
1.237e3,C1,700e-3,37,150,,,4.243e-9
1.238e3,C0,700e-3,38,-40,,,4.146e-9
1.238e3,C1,700e-3,38,150,,,4.275e-9
1.239e3,C0,700e-3,39,-40,,,4.106e-9
1.239e3,C1,700e-3,39,150,,,4.229e-9
1.24e3,C0,700e-3,40,-40,,,4.164e-9
1.24e3,C1,700e-3,40,150,,,4.294e-9
1.241e3,C0,700e-3,41,-40,,,4.129e-9
1.241e3,C1,700e-3,41,150,,,4.255e-9
1.242e3,C0,700e-3,42,-40,,,4.14e-9
1.242e3,C1,700e-3,42,150,,,4.263e-9
1.243e3,C0,700e-3,43,-40,,,4.084e-9
1.243e3,C1,700e-3,43,150,,,4.209e-9
1.244e3,C0,700e-3,44,-40,,,4.132e-9
1.244e3,C1,700e-3,44,150,,,4.262e-9
1.245e3,C0,700e-3,45,-40,,,4.206e-9
1.245e3,C1,700e-3,45,150,,,4.313e-9
1.246e3,C0,700e-3,46,-40,,,4.181e-9
1.246e3,C1,700e-3,46,150,,,4.288e-9
1.247e3,C0,700e-3,47,-40,,,4.099e-9
1.247e3,C1,700e-3,47,150,,,4.224e-9
1.248e3,C0,700e-3,48,-40,,,4.171e-9
1.248e3,C1,700e-3,48,150,,,4.287e-9
1.249e3,C0,700e-3,49,-40,,,4.106e-9
1.249e3,C1,700e-3,49,150,,,4.241e-9
1.25e3,C0,700e-3,50,-40,,,4.142e-9
1.25e3,C1,700e-3,50,150,,,4.267e-9
1.251e3,C0,700e-3,51,-40,,,4.207e-9
1.251e3,C1,700e-3,51,150,,,4.316e-9
1.252e3,C0,700e-3,52,-40,,,4.151e-9
1.252e3,C1,700e-3,52,150,,,4.272e-9
1.253e3,C0,700e-3,53,-40,,,4.104e-9
1.253e3,C1,700e-3,53,150,,,4.217e-9
1.254e3,C0,700e-3,54,-40,,,4.17e-9
1.254e3,C1,700e-3,54,150,,,4.289e-9
1.255e3,C0,700e-3,55,-40,,,4.119e-9
1.255e3,C1,700e-3,55,150,,,4.248e-9
1.256e3,C0,700e-3,56,-40,,,4.16e-9
1.256e3,C1,700e-3,56,150,,,4.278e-9
1.257e3,C0,700e-3,57,-40,,,4.103e-9
1.257e3,C1,700e-3,57,150,,,4.241e-9
1.258e3,C0,700e-3,58,-40,,,4.185e-9
1.258e3,C1,700e-3,58,150,,,4.297e-9
1.259e3,C0,700e-3,59,-40,,,4.132e-9
1.259e3,C1,700e-3,59,150,,,4.259e-9
1.26e3,C0,700e-3,60,-40,,,4.184e-9
1.26e3,C1,700e-3,60,150,,,4.298e-9
1.261e3,C0,700e-3,61,-40,,,4.116e-9
1.261e3,C1,700e-3,61,150,,,4.248e-9
1.262e3,C0,700e-3,62,-40,,,4.147e-9
1.262e3,C1,700e-3,62,150,,,4.271e-9
1.263e3,C0,700e-3,63,-40,,,4.04e-9
1.263e3,C1,700e-3,63,150,,,4.162e-9
1.264e3,C0,700e-3,64,-40,,,4.176e-9
1.264e3,C1,700e-3,64,150,,,4.311e-9
1.265e3,C0,700e-3,65,-40,,,4.138e-9
1.265e3,C1,700e-3,65,150,,,4.258e-9
1.266e3,C0,700e-3,66,-40,,,4.113e-9
1.266e3,C1,700e-3,66,150,,,4.247e-9
1.267e3,C0,700e-3,67,-40,,,4.168e-9
1.267e3,C1,700e-3,67,150,,,4.284e-9
1.268e3,C0,700e-3,68,-40,,,4.117e-9
1.268e3,C1,700e-3,68,150,,,4.251e-9
1.269e3,C0,700e-3,69,-40,,,4.176e-9
1.269e3,C1,700e-3,69,150,,,4.294e-9
1.27e3,C0,700e-3,70,-40,,,4.082e-9
1.27e3,C1,700e-3,70,150,,,4.202e-9
1.271e3,C0,700e-3,71,-40,,,4.151e-9
1.271e3,C1,700e-3,71,150,,,4.277e-9
1.272e3,C0,700e-3,72,-40,,,4.129e-9
1.272e3,C1,700e-3,72,150,,,4.26e-9
1.273e3,C0,700e-3,73,-40,,,4.184e-9
1.273e3,C1,700e-3,73,150,,,4.292e-9
1.274e3,C0,700e-3,74,-40,,,4.11e-9
1.274e3,C1,700e-3,74,150,,,4.226e-9
1.275e3,C0,700e-3,75,-40,,,4.156e-9
1.275e3,C1,700e-3,75,150,,,4.282e-9
1.276e3,C0,700e-3,76,-40,,,4.211e-9
1.276e3,C1,700e-3,76,150,,,4.336e-9
1.277e3,C0,700e-3,77,-40,,,4.147e-9
1.277e3,C1,700e-3,77,150,,,4.266e-9
1.278e3,C0,700e-3,78,-40,,,4.118e-9
1.278e3,C1,700e-3,78,150,,,4.248e-9
1.279e3,C0,700e-3,79,-40,,,4.175e-9
1.279e3,C1,700e-3,79,150,,,4.286e-9
1.28e3,C0,700e-3,80,-40,,,4.112e-9
1.28e3,C1,700e-3,80,150,,,4.238e-9
1.281e3,C0,700e-3,81,-40,,,4.193e-9
1.281e3,C1,700e-3,81,150,,,4.291e-9
1.282e3,C0,700e-3,82,-40,,,4.219e-9
1.282e3,C1,700e-3,82,150,,,4.329e-9
1.283e3,C0,700e-3,83,-40,,,4.136e-9
1.283e3,C1,700e-3,83,150,,,4.266e-9
1.284e3,C0,700e-3,84,-40,,,4.095e-9
1.284e3,C1,700e-3,84,150,,,4.221e-9
1.285e3,C0,700e-3,85,-40,,,4.136e-9
1.285e3,C1,700e-3,85,150,,,4.267e-9
1.286e3,C0,700e-3,86,-40,,,4.126e-9
1.286e3,C1,700e-3,86,150,,,4.252e-9
1.287e3,C0,700e-3,87,-40,,,4.203e-9
1.287e3,C1,700e-3,87,150,,,4.313e-9
1.288e3,C0,700e-3,88,-40,,,4.074e-9
1.288e3,C1,700e-3,88,150,,,4.203e-9
1.289e3,C0,700e-3,89,-40,,,4.136e-9
1.289e3,C1,700e-3,89,150,,,4.266e-9
1.29e3,C0,700e-3,90,-40,,,4.12e-9
1.29e3,C1,700e-3,90,150,,,4.244e-9
1.291e3,C0,700e-3,91,-40,,,4.197e-9
1.291e3,C1,700e-3,91,150,,,4.302e-9
1.292e3,C0,700e-3,92,-40,,,4.103e-9
1.292e3,C1,700e-3,92,150,,,4.226e-9
1.293e3,C0,700e-3,93,-40,,,4.151e-9
1.293e3,C1,700e-3,93,150,,,4.284e-9
1.294e3,C0,700e-3,94,-40,,,4.203e-9
1.294e3,C1,700e-3,94,150,,,4.313e-9
1.295e3,C0,700e-3,95,-40,,,4.109e-9
1.295e3,C1,700e-3,95,150,,,4.237e-9
1.296e3,C0,700e-3,96,-40,,,4.159e-9
1.296e3,C1,700e-3,96,150,,,4.277e-9
1.297e3,C0,700e-3,97,-40,,,4.079e-9
1.297e3,C1,700e-3,97,150,,,4.21e-9
1.298e3,C0,700e-3,98,-40,,,4.184e-9
1.298e3,C1,700e-3,98,150,,,4.304e-9
1.299e3,C0,700e-3,99,-40,,,4.15e-9
1.299e3,C1,700e-3,99,150,,,4.251e-9
1.3e3,C0,700e-3,100,-40,,,4.144e-9
1.3e3,C1,700e-3,100,150,,,4.266e-9
1.301e3,C0,750e-3,1,-40,,,5.758e-9
1.301e3,C1,750e-3,1,150,,,5.869e-9
1.302e3,C0,750e-3,2,-40,,,5.718e-9
1.302e3,C1,750e-3,2,150,,,5.835e-9
1.303e3,C0,750e-3,3,-40,,,5.775e-9
1.303e3,C1,750e-3,3,150,,,5.899e-9
1.304e3,C0,750e-3,4,-40,,,5.712e-9
1.304e3,C1,750e-3,4,150,,,5.828e-9
1.305e3,C0,750e-3,5,-40,,,5.76e-9
1.305e3,C1,750e-3,5,150,,,5.885e-9
1.306e3,C0,750e-3,6,-40,,,5.66e-9
1.306e3,C1,750e-3,6,150,,,5.79e-9
1.307e3,C0,750e-3,7,-40,,,5.734e-9
1.307e3,C1,750e-3,7,150,,,5.847e-9
1.308e3,C0,750e-3,8,-40,,,5.707e-9
1.308e3,C1,750e-3,8,150,,,5.824e-9
1.309e3,C0,750e-3,9,-40,,,5.761e-9
1.309e3,C1,750e-3,9,150,,,5.885e-9
1.31e3,C0,750e-3,10,-40,,,5.799e-9
1.31e3,C1,750e-3,10,150,,,5.907e-9
1.311e3,C0,750e-3,11,-40,,,5.721e-9
1.311e3,C1,750e-3,11,150,,,5.857e-9
1.312e3,C0,750e-3,12,-40,,,5.69e-9
1.312e3,C1,750e-3,12,150,,,5.817e-9
1.313e3,C0,750e-3,13,-40,,,5.755e-9
1.313e3,C1,750e-3,13,150,,,5.865e-9
1.314e3,C0,750e-3,14,-40,,,5.716e-9
1.314e3,C1,750e-3,14,150,,,5.836e-9
1.315e3,C0,750e-3,15,-40,,,5.763e-9
1.315e3,C1,750e-3,15,150,,,5.887e-9
1.316e3,C0,750e-3,16,-40,,,5.726e-9
1.316e3,C1,750e-3,16,150,,,5.843e-9
1.317e3,C0,750e-3,17,-40,,,5.76e-9
1.317e3,C1,750e-3,17,150,,,5.879e-9
1.318e3,C0,750e-3,18,-40,,,5.676e-9
1.318e3,C1,750e-3,18,150,,,5.81e-9
1.319e3,C0,750e-3,19,-40,,,5.742e-9
1.319e3,C1,750e-3,19,150,,,5.861e-9
1.32e3,C0,750e-3,20,-40,,,5.758e-9
1.32e3,C1,750e-3,20,150,,,5.882e-9
1.321e3,C0,750e-3,21,-40,,,5.733e-9
1.321e3,C1,750e-3,21,150,,,5.852e-9
1.322e3,C0,750e-3,22,-40,,,5.706e-9
1.322e3,C1,750e-3,22,150,,,5.853e-9
1.323e3,C0,750e-3,23,-40,,,5.745e-9
1.323e3,C1,750e-3,23,150,,,5.862e-9
1.324e3,C0,750e-3,24,-40,,,5.818e-9
1.324e3,C1,750e-3,24,150,,,5.926e-9
1.325e3,C0,750e-3,25,-40,,,5.739e-9
1.325e3,C1,750e-3,25,150,,,5.857e-9
1.326e3,C0,750e-3,26,-40,,,5.704e-9
1.326e3,C1,750e-3,26,150,,,5.842e-9
1.327e3,C0,750e-3,27,-40,,,5.751e-9
1.327e3,C1,750e-3,27,150,,,5.872e-9
1.328e3,C0,750e-3,28,-40,,,5.74e-9
1.328e3,C1,750e-3,28,150,,,5.854e-9
1.329e3,C0,750e-3,29,-40,,,5.768e-9
1.329e3,C1,750e-3,29,150,,,5.887e-9
1.33e3,C0,750e-3,30,-40,,,5.684e-9
1.33e3,C1,750e-3,30,150,,,5.815e-9
1.331e3,C0,750e-3,31,-40,,,5.749e-9
1.331e3,C1,750e-3,31,150,,,5.864e-9
1.332e3,C0,750e-3,32,-40,,,5.73e-9
1.332e3,C1,750e-3,32,150,,,5.86e-9
1.333e3,C0,750e-3,33,-40,,,5.814e-9
1.333e3,C1,750e-3,33,150,,,5.917e-9
1.334e3,C0,750e-3,34,-40,,,5.764e-9
1.334e3,C1,750e-3,34,150,,,5.869e-9
1.335e3,C0,750e-3,35,-40,,,5.701e-9
1.335e3,C1,750e-3,35,150,,,5.826e-9
1.336e3,C0,750e-3,36,-40,,,5.761e-9
1.336e3,C1,750e-3,36,150,,,5.892e-9
1.337e3,C0,750e-3,37,-40,,,5.706e-9
1.337e3,C1,750e-3,37,150,,,5.829e-9
1.338e3,C0,750e-3,38,-40,,,5.737e-9
1.338e3,C1,750e-3,38,150,,,5.863e-9
1.339e3,C0,750e-3,39,-40,,,5.695e-9
1.339e3,C1,750e-3,39,150,,,5.817e-9
1.34e3,C0,750e-3,40,-40,,,5.757e-9
1.34e3,C1,750e-3,40,150,,,5.885e-9
1.341e3,C0,750e-3,41,-40,,,5.72e-9
1.341e3,C1,750e-3,41,150,,,5.848e-9
1.342e3,C0,750e-3,42,-40,,,5.73e-9
1.342e3,C1,750e-3,42,150,,,5.855e-9
1.343e3,C0,750e-3,43,-40,,,5.674e-9
1.343e3,C1,750e-3,43,150,,,5.795e-9
1.344e3,C0,750e-3,44,-40,,,5.724e-9
1.344e3,C1,750e-3,44,150,,,5.854e-9
1.345e3,C0,750e-3,45,-40,,,5.793e-9
1.345e3,C1,750e-3,45,150,,,5.899e-9
1.346e3,C0,750e-3,46,-40,,,5.765e-9
1.346e3,C1,750e-3,46,150,,,5.871e-9
1.347e3,C0,750e-3,47,-40,,,5.69e-9
1.347e3,C1,750e-3,47,150,,,5.812e-9
1.348e3,C0,750e-3,48,-40,,,5.759e-9
1.348e3,C1,750e-3,48,150,,,5.877e-9
1.349e3,C0,750e-3,49,-40,,,5.7e-9
1.349e3,C1,750e-3,49,150,,,5.835e-9
1.35e3,C0,750e-3,50,-40,,,5.733e-9
1.35e3,C1,750e-3,50,150,,,5.86e-9
1.351e3,C0,750e-3,51,-40,,,5.79e-9
1.351e3,C1,750e-3,51,150,,,5.899e-9
1.352e3,C0,750e-3,52,-40,,,5.741e-9
1.352e3,C1,750e-3,52,150,,,5.863e-9
1.353e3,C0,750e-3,53,-40,,,5.689e-9
1.353e3,C1,750e-3,53,150,,,5.8e-9
1.354e3,C0,750e-3,54,-40,,,5.755e-9
1.354e3,C1,750e-3,54,150,,,5.873e-9
1.355e3,C0,750e-3,55,-40,,,5.712e-9
1.355e3,C1,750e-3,55,150,,,5.841e-9
1.356e3,C0,750e-3,56,-40,,,5.749e-9
1.356e3,C1,750e-3,56,150,,,5.869e-9
1.357e3,C0,750e-3,57,-40,,,5.699e-9
1.357e3,C1,750e-3,57,150,,,5.837e-9
1.358e3,C0,750e-3,58,-40,,,5.77e-9
1.358e3,C1,750e-3,58,150,,,5.882e-9
1.359e3,C0,750e-3,59,-40,,,5.724e-9
1.359e3,C1,750e-3,59,150,,,5.852e-9
1.36e3,C0,750e-3,60,-40,,,5.773e-9
1.36e3,C1,750e-3,60,150,,,5.888e-9
1.361e3,C0,750e-3,61,-40,,,5.71e-9
1.361e3,C1,750e-3,61,150,,,5.842e-9
1.362e3,C0,750e-3,62,-40,,,5.738e-9
1.362e3,C1,750e-3,62,150,,,5.863e-9
1.363e3,C0,750e-3,63,-40,,,5.628e-9
1.363e3,C1,750e-3,63,150,,,5.746e-9
1.364e3,C0,750e-3,64,-40,,,5.769e-9
1.364e3,C1,750e-3,64,150,,,5.901e-9
1.365e3,C0,750e-3,65,-40,,,5.728e-9
1.365e3,C1,750e-3,65,150,,,5.85e-9
1.366e3,C0,750e-3,66,-40,,,5.707e-9
1.366e3,C1,750e-3,66,150,,,5.84e-9
1.367e3,C0,750e-3,67,-40,,,5.754e-9
1.367e3,C1,750e-3,67,150,,,5.869e-9
1.368e3,C0,750e-3,68,-40,,,5.711e-9
1.368e3,C1,750e-3,68,150,,,5.845e-9
1.369e3,C0,750e-3,69,-40,,,5.763e-9
1.369e3,C1,750e-3,69,150,,,5.88e-9
1.37e3,C0,750e-3,70,-40,,,5.67e-9
1.37e3,C1,750e-3,70,150,,,5.786e-9
1.371e3,C0,750e-3,71,-40,,,5.741e-9
1.371e3,C1,750e-3,71,150,,,5.865e-9
1.372e3,C0,750e-3,72,-40,,,5.722e-9
1.372e3,C1,750e-3,72,150,,,5.853e-9
1.373e3,C0,750e-3,73,-40,,,5.77e-9
1.373e3,C1,750e-3,73,150,,,5.878e-9
1.374e3,C0,750e-3,74,-40,,,5.698e-9
1.374e3,C1,750e-3,74,150,,,5.814e-9
1.375e3,C0,750e-3,75,-40,,,5.746e-9
1.375e3,C1,750e-3,75,150,,,5.869e-9
1.376e3,C0,750e-3,76,-40,,,5.8e-9
1.376e3,C1,750e-3,76,150,,,5.923e-9
1.377e3,C0,750e-3,77,-40,,,5.737e-9
1.377e3,C1,750e-3,77,150,,,5.857e-9
1.378e3,C0,750e-3,78,-40,,,5.71e-9
1.378e3,C1,750e-3,78,150,,,5.841e-9
1.379e3,C0,750e-3,79,-40,,,5.76e-9
1.379e3,C1,750e-3,79,150,,,5.872e-9
1.38e3,C0,750e-3,80,-40,,,5.702e-9
1.38e3,C1,750e-3,80,150,,,5.826e-9
1.381e3,C0,750e-3,81,-40,,,5.776e-9
1.381e3,C1,750e-3,81,150,,,5.874e-9
1.382e3,C0,750e-3,82,-40,,,5.803e-9
1.382e3,C1,750e-3,82,150,,,5.912e-9
1.383e3,C0,750e-3,83,-40,,,5.729e-9
1.383e3,C1,750e-3,83,150,,,5.861e-9
1.384e3,C0,750e-3,84,-40,,,5.686e-9
1.384e3,C1,750e-3,84,150,,,5.809e-9
1.385e3,C0,750e-3,85,-40,,,5.728e-9
1.385e3,C1,750e-3,85,150,,,5.86e-9
1.386e3,C0,750e-3,86,-40,,,5.718e-9
1.386e3,C1,750e-3,86,150,,,5.844e-9
1.387e3,C0,750e-3,87,-40,,,5.789e-9
1.387e3,C1,750e-3,87,150,,,5.897e-9
1.388e3,C0,750e-3,88,-40,,,5.665e-9
1.388e3,C1,750e-3,88,150,,,5.791e-9
1.389e3,C0,750e-3,89,-40,,,5.727e-9
1.389e3,C1,750e-3,89,150,,,5.859e-9
1.39e3,C0,750e-3,90,-40,,,5.711e-9
1.39e3,C1,750e-3,90,150,,,5.833e-9
1.391e3,C0,750e-3,91,-40,,,5.782e-9
1.391e3,C1,750e-3,91,150,,,5.886e-9
1.392e3,C0,750e-3,92,-40,,,5.694e-9
1.392e3,C1,750e-3,92,150,,,5.813e-9
1.393e3,C0,750e-3,93,-40,,,5.745e-9
1.393e3,C1,750e-3,93,150,,,5.879e-9
1.394e3,C0,750e-3,94,-40,,,5.788e-9
1.394e3,C1,750e-3,94,150,,,5.898e-9
1.395e3,C0,750e-3,95,-40,,,5.699e-9
1.395e3,C1,750e-3,95,150,,,5.825e-9
1.396e3,C0,750e-3,96,-40,,,5.747e-9
1.396e3,C1,750e-3,96,150,,,5.864e-9
1.397e3,C0,750e-3,97,-40,,,5.672e-9
1.397e3,C1,750e-3,97,150,,,5.8e-9
1.398e3,C0,750e-3,98,-40,,,5.774e-9
1.398e3,C1,750e-3,98,150,,,5.891e-9
1.399e3,C0,750e-3,99,-40,,,5.732e-9
1.399e3,C1,750e-3,99,150,,,5.835e-9
1.4e3,C0,750e-3,100,-40,,,5.733e-9
1.4e3,C1,750e-3,100,150,,,5.855e-9
1.401e3,C0,800e-3,1,-40,,,7.347e-9
1.401e3,C1,800e-3,1,150,,,7.455e-9
1.402e3,C0,800e-3,2,-40,,,7.308e-9
1.402e3,C1,800e-3,2,150,,,7.423e-9
1.403e3,C0,800e-3,3,-40,,,7.369e-9
1.403e3,C1,800e-3,3,150,,,7.49e-9
1.404e3,C0,800e-3,4,-40,,,7.301e-9
1.404e3,C1,800e-3,4,150,,,7.416e-9
1.405e3,C0,800e-3,5,-40,,,7.354e-9
1.405e3,C1,800e-3,5,150,,,7.474e-9
1.406e3,C0,800e-3,6,-40,,,7.252e-9
1.406e3,C1,800e-3,6,150,,,7.381e-9
1.407e3,C0,800e-3,7,-40,,,7.319e-9
1.407e3,C1,800e-3,7,150,,,7.427e-9
1.408e3,C0,800e-3,8,-40,,,7.297e-9
1.408e3,C1,800e-3,8,150,,,7.412e-9
1.409e3,C0,800e-3,9,-40,,,7.354e-9
1.409e3,C1,800e-3,9,150,,,7.475e-9
1.41e3,C0,800e-3,10,-40,,,7.388e-9
1.41e3,C1,800e-3,10,150,,,7.494e-9
1.411e3,C0,800e-3,11,-40,,,7.316e-9
1.411e3,C1,800e-3,11,150,,,7.447e-9
1.412e3,C0,800e-3,12,-40,,,7.283e-9
1.412e3,C1,800e-3,12,150,,,7.408e-9
1.413e3,C0,800e-3,13,-40,,,7.344e-9
1.413e3,C1,800e-3,13,150,,,7.451e-9
1.414e3,C0,800e-3,14,-40,,,7.306e-9
1.414e3,C1,800e-3,14,150,,,7.423e-9
1.415e3,C0,800e-3,15,-40,,,7.357e-9
1.415e3,C1,800e-3,15,150,,,7.477e-9
1.416e3,C0,800e-3,16,-40,,,7.315e-9
1.416e3,C1,800e-3,16,150,,,7.429e-9
1.417e3,C0,800e-3,17,-40,,,7.352e-9
1.417e3,C1,800e-3,17,150,,,7.466e-9
1.418e3,C0,800e-3,18,-40,,,7.271e-9
1.418e3,C1,800e-3,18,150,,,7.401e-9
1.419e3,C0,800e-3,19,-40,,,7.333e-9
1.419e3,C1,800e-3,19,150,,,7.447e-9
1.42e3,C0,800e-3,20,-40,,,7.348e-9
1.42e3,C1,800e-3,20,150,,,7.467e-9
1.421e3,C0,800e-3,21,-40,,,7.322e-9
1.421e3,C1,800e-3,21,150,,,7.437e-9
1.422e3,C0,800e-3,22,-40,,,7.306e-9
1.422e3,C1,800e-3,22,150,,,7.45e-9
1.423e3,C0,800e-3,23,-40,,,7.335e-9
1.423e3,C1,800e-3,23,150,,,7.448e-9
1.424e3,C0,800e-3,24,-40,,,7.409e-9
1.424e3,C1,800e-3,24,150,,,7.518e-9
1.425e3,C0,800e-3,25,-40,,,7.328e-9
1.425e3,C1,800e-3,25,150,,,7.441e-9
1.426e3,C0,800e-3,26,-40,,,7.3e-9
1.426e3,C1,800e-3,26,150,,,7.435e-9
1.427e3,C0,800e-3,27,-40,,,7.341e-9
1.427e3,C1,800e-3,27,150,,,7.456e-9
1.428e3,C0,800e-3,28,-40,,,7.329e-9
1.428e3,C1,800e-3,28,150,,,7.438e-9
1.429e3,C0,800e-3,29,-40,,,7.359e-9
1.429e3,C1,800e-3,29,150,,,7.473e-9
1.43e3,C0,800e-3,30,-40,,,7.278e-9
1.43e3,C1,800e-3,30,150,,,7.406e-9
1.431e3,C0,800e-3,31,-40,,,7.339e-9
1.431e3,C1,800e-3,31,150,,,7.45e-9
1.432e3,C0,800e-3,32,-40,,,7.324e-9
1.432e3,C1,800e-3,32,150,,,7.45e-9
1.433e3,C0,800e-3,33,-40,,,7.403e-9
